CMDLINE /mnt/data/apps/miniconda3/envs/radar_sort/bin/python3.11 main_pipeline.py --no-skip-existing
MEM 1704.710938 1753852813.9584
MEM 1704.710938 1753852814.0589
MEM 1704.710938 1753852814.1593
MEM 1704.710938 1753852814.2598
MEM 1704.710938 1753852814.3602
MEM 1704.710938 1753852814.4607
MEM 1717.335938 1753852814.5612
MEM 1717.335938 1753852814.6616
MEM 1717.335938 1753852814.7621
MEM 1717.335938 1753852814.8626
MEM 1717.460938 1753852814.9631
MEM 1717.460938 1753852815.0636
MEM 1717.460938 1753852815.1641
MEM 1717.585938 1753852815.2647
MEM 1730.085938 1753852815.3651
MEM 1730.085938 1753852815.4657
MEM 1730.085938 1753852815.5662
MEM 1730.085938 1753852815.6667
MEM 1730.085938 1753852815.7672
MEM 1730.085938 1753852815.8676
MEM 1730.085938 1753852815.9681
MEM 1742.710938 1753852816.0686
MEM 1742.710938 1753852816.1691
MEM 1742.710938 1753852816.2696
MEM 1742.710938 1753852816.3701
MEM 1742.710938 1753852816.4706
MEM 1742.710938 1753852816.5711
MEM 1742.710938 1753852816.6716
MEM 1742.710938 1753852816.7720
MEM 1755.335938 1753852816.8726
MEM 1755.335938 1753852816.9730
MEM 1755.335938 1753852817.0735
MEM 1755.335938 1753852817.1740
MEM 1755.335938 1753852817.2746
MEM 1755.335938 1753852817.3751
MEM 1767.960938 1753852817.4757
MEM 1767.960938 1753852817.5764
MEM 1767.960938 1753852817.6768
MEM 1767.960938 1753852817.7773
MEM 1767.960938 1753852817.8778
MEM 1780.710938 1753852817.9782
MEM 1780.710938 1753852818.0788
MEM 1780.710938 1753852818.1793
MEM 1780.710938 1753852818.2798
MEM 1780.710938 1753852818.3803
MEM 1793.335938 1753852818.4808
MEM 1793.335938 1753852818.5813
MEM 1793.335938 1753852818.6819
MEM 1793.335938 1753852818.7822
MEM 1793.335938 1753852818.8827
MEM 1793.335938 1753852818.9832
MEM 1805.960938 1753852819.0838
MEM 1805.960938 1753852819.1843
MEM 1805.960938 1753852819.2848
MEM 1805.960938 1753852819.3854
MEM 1805.960938 1753852819.4859
MEM 1818.585938 1753852819.5864
MEM 1818.585938 1753852819.6867
MEM 1818.585938 1753852819.7870
MEM 1818.585938 1753852819.8875
MEM 1818.585938 1753852819.9878
MEM 1818.585938 1753852820.0883
MEM 1831.210938 1753852820.1888
MEM 1831.210938 1753852820.2893
MEM 1831.210938 1753852820.3898
MEM 1831.210938 1753852820.4902
MEM 1831.210938 1753852820.5907
MEM 1831.210938 1753852820.6911
MEM 1843.835938 1753852820.7916
MEM 1843.835938 1753852820.8921
MEM 1843.835938 1753852820.9924
MEM 1843.835938 1753852821.0928
MEM 1843.835938 1753852821.1933
MEM 1856.460938 1753852821.2939
MEM 1856.460938 1753852821.3943
MEM 1856.460938 1753852821.4947
MEM 1856.460938 1753852821.5951
MEM 1856.460938 1753852821.6955
MEM 1869.085938 1753852821.7960
MEM 1869.085938 1753852821.8964
MEM 1869.085938 1753852821.9968
MEM 1869.085938 1753852822.0973
MEM 1869.085938 1753852822.1977
MEM 1881.710938 1753852822.2983
MEM 1881.710938 1753852822.3988
MEM 1881.710938 1753852822.4993
MEM 1881.710938 1753852822.5998
MEM 1881.710938 1753852822.7004
MEM 1894.460938 1753852822.8008
MEM 1894.460938 1753852822.9014
MEM 1894.460938 1753852823.0019
MEM 1894.460938 1753852823.1024
MEM 1894.460938 1753852823.2029
MEM 1907.085938 1753852823.3034
